nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,num_edges_est,best_model,best_I
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5978,5,0.12564992904663086,1.2030973434448242,True,original,refined_indep_facts,0.023571014404296875,0.0009598731994628906,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.010657579781307
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5978,5,0.12564992904663086,1.2030973434448242,True,original,arrows_sum,0.023571014404296875,0.00020575523376464844,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999986305339545
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5978,5,0.12564992904663086,1.2030973434448242,True,original,arrows_mean,0.023571014404296875,0.0001804828643798828,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.49999965763348864
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5978,5,0.12564992904663086,1.2030973434448242,True,refined_indep_facts,original,0.01748943328857422,0.08670449256896973,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.27285598553208
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,5978,5,0.12564992904663086,1.2030973434448242,True,refined_indep_facts,refined_indep_facts,0.01748943328857422,0.02710437774658203,2,"frozenset({(0, 3), (2, 0)})",2.010657579781307
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5978,5,0.12564992904663086,1.2030973434448242,True,refined_indep_facts,arrows_sum,0.01748943328857422,0.0017659664154052734,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999986305339545
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,earthquake,5978,5,0.12564992904663086,1.2030973434448242,True,refined_indep_facts,arrows_mean,0.01748943328857422,0.0021233558654785156,1,"frozenset({(4, 0)})",0.5023360892735222
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5511,5,0.12564992904663086,1.179389238357544,True,original,original,0.024196386337280273,0.003309488296508789,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.24499729286606
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5511,5,0.12564992904663086,1.179389238357544,True,original,refined_indep_facts,0.024196386337280273,0.0009744167327880859,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.3180184012634615
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5511,5,0.12564992904663086,1.179389238357544,True,original,arrows_sum,0.024196386337280273,0.0001957416534423828,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999946779779427
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5511,5,0.12564992904663086,1.179389238357544,True,original,arrows_mean,0.024196386337280273,0.0001804828643798828,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.4999986694944857
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5511,5,0.12564992904663086,1.179389238357544,True,refined_indep_facts,original,0.018310070037841797,0.12378716468811035,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.24499729286606
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,5511,5,0.12564992904663086,1.179389238357544,True,refined_indep_facts,refined_indep_facts,0.018310070037841797,0.026947498321533203,2,"frozenset({(0, 3), (2, 0)})",2.3180184012634615
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5511,5,0.12564992904663086,1.179389238357544,True,refined_indep_facts,arrows_sum,0.018310070037841797,0.0017437934875488281,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999946779779427
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,5511,5,0.12564992904663086,1.179389238357544,True,refined_indep_facts,arrows_mean,0.018310070037841797,0.0022728443145751953,1,"frozenset({(2, 0)})",0.5023435036707353
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5864,5,0.12564992904663086,1.1823976039886475,True,original,original,0.023708105087280273,0.003400087356567383,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.468676726603555
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5864,5,0.12564992904663086,1.1823976039886475,True,original,refined_indep_facts,0.023708105087280273,0.0009777545928955078,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.0676852730023656
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5864,5,0.12564992904663086,1.1823976039886475,True,original,arrows_sum,0.023708105087280273,0.0002002716064453125,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.99999862800281
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5864,5,0.12564992904663086,1.1823976039886475,True,original,arrows_mean,0.023708105087280273,0.0001823902130126953,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.4999996570007025
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5864,5,0.12564992904663086,1.1823976039886475,True,refined_indep_facts,original,0.017351865768432617,0.09786248207092285,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.468676726603555
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,5864,5,0.12564992904663086,1.1823976039886475,True,refined_indep_facts,refined_indep_facts,0.017351865768432617,0.036417484283447266,2,"frozenset({(0, 3), (2, 0)})",2.0676852730023656
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5864,5,0.12564992904663086,1.1823976039886475,True,refined_indep_facts,arrows_sum,0.017351865768432617,0.0017616748809814453,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.99999862800281
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,5864,5,0.12564992904663086,1.1823976039886475,True,refined_indep_facts,arrows_mean,0.017351865768432617,0.0024666786193847656,1,"frozenset({(2, 0)})",0.5021682436360022
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,606,5,0.12564992904663086,1.1779613494873047,True,original,original,0.026935100555419922,0.0035941600799560547,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",39.739935202116556
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,606,5,0.12564992904663086,1.1779613494873047,True,original,refined_indep_facts,0.026935100555419922,0.00099945068359375,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.2925312046658015
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,606,5,0.12564992904663086,1.1779613494873047,True,original,arrows_sum,0.026935100555419922,0.0001933574676513672,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.4998295727273883
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,606,5,0.12564992904663086,1.1779613494873047,True,original,arrows_mean,0.026935100555419922,0.0001823902130126953,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",0.4999659145454777
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,606,5,0.12564992904663086,1.1779613494873047,True,refined_indep_facts,original,0.021977663040161133,0.30741143226623535,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",39.739935202116556
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,earthquake,606,5,0.12564992904663086,1.1779613494873047,True,refined_indep_facts,refined_indep_facts,0.021977663040161133,0.08754968643188477,2,"frozenset({(0, 1), (3, 0)})",2.2925312046658015
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,606,5,0.12564992904663086,1.1779613494873047,True,refined_indep_facts,arrows_sum,0.021977663040161133,0.0049359798431396484,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.4998295727273883
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,606,5,0.12564992904663086,1.1779613494873047,True,refined_indep_facts,arrows_mean,0.021977663040161133,0.0049784183502197266,1,"frozenset({(2, 0)})",0.5003710965875411
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,1933,5,0.12564992904663086,1.1293056011199951,True,original,original,0.10761165618896484,0.0223386287689209,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",38.14886454271385
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,1933,5,0.12564992904663086,1.1293056011199951,True,original,refined_indep_facts,0.10761165618896484,0.0037610530853271484,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.331251121752916
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,earthquake,1933,5,0.12564992904663086,1.1293056011199951,True,original,arrows_sum,0.10761165618896484,0.00034999847412109375,6,"frozenset({(2, 4), (0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",3.000165098592263
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,1933,5,0.12564992904663086,1.1293056011199951,True,original,arrows_mean,0.10761165618896484,0.00034165382385253906,5,"frozenset({(2, 4), (0, 4), (0, 3), (2, 0), (1, 0)})",0.5000330197184526
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,1933,5,0.12564992904663086,1.1293056011199951,True,refined_indep_facts,original,0.02233123779296875,0.29316139221191406,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.57027934686467
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,earthquake,1933,5,0.12564992904663086,1.1293056011199951,True,refined_indep_facts,refined_indep_facts,0.02233123779296875,0.08826637268066406,2,"frozenset({(0, 1), (3, 0)})",2.65293418770707
4,0.75,0.25,0.5,0.25,0.25,0.25,4.0,11.0,earthquake,1933,5,0.12564992904663086,1.1293056011199951,True,refined_indep_facts,arrows_sum,0.02233123779296875,0.0046672821044921875,4,"frozenset({(0, 1), (0, 4), (1, 4), (3, 0)})",2.0001727525528015
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,1933,5,0.12564992904663086,1.1293056011199951,True,refined_indep_facts,arrows_mean,0.02233123779296875,0.005262851715087891,1,"frozenset({(2, 0)})",0.5001727525528016
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,6071,5,0.12564992904663086,1.170802116394043,True,original,original,0.06609225273132324,0.0034673213958740234,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",38.443726653128245
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,6071,5,0.12564992904663086,1.170802116394043,True,original,refined_indep_facts,0.06609225273132324,0.0010504722595214844,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.3861806706780477
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,6071,5,0.12564992904663086,1.170802116394043,True,original,arrows_sum,0.06609225273132324,0.0001971721649169922,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.499942877611204
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,6071,5,0.12564992904663086,1.170802116394043,True,original,arrows_mean,0.06609225273132324,0.0001811981201171875,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",0.4999885755222408
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,6071,5,0.12564992904663086,1.170802116394043,True,refined_indep_facts,original,0.24611830711364746,0.24471378326416016,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.69749128689238
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,earthquake,6071,5,0.12564992904663086,1.170802116394043,True,refined_indep_facts,refined_indep_facts,0.24611830711364746,0.0768585205078125,2,"frozenset({(0, 1), (3, 0)})",2.6910565165836378
4,0.5,0.5,0.3333,0.5,0.5,0.5,3.0,5.0,earthquake,6071,5,0.12564992904663086,1.170802116394043,True,refined_indep_facts,arrows_sum,0.24611830711364746,0.0048215389251708984,4,"frozenset({(1, 0), (4, 0), (1, 4), (0, 3)})",2.0000555228771093
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,6071,5,0.12564992904663086,1.170802116394043,True,refined_indep_facts,arrows_mean,0.24611830711364746,0.005816221237182617,1,"frozenset({(2, 0)})",0.5001141333759329
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5504,5,0.12564992904663086,1.1636812686920166,True,original,original,0.19141697883605957,0.04461956024169922,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.91304489864112
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5504,5,0.12564992904663086,1.1636812686920166,True,original,refined_indep_facts,0.19141697883605957,0.013904333114624023,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.74797481154165
7,0.4286,1.0,0.5,0.5714,1.0,0.7273,3.0,0.0,earthquake,5504,5,0.12564992904663086,1.1636812686920166,True,original,arrows_sum,0.19141697883605957,0.010660409927368164,7,"frozenset({(0, 4), (4, 3), (0, 3), (2, 0), (2, 3), (1, 0), (1, 3)})",3.500670382001077
5,0.4,0.75,0.3333,0.6,0.75,0.6667,3.0,2.0,earthquake,5504,5,0.12564992904663086,1.1636812686920166,True,original,arrows_mean,0.19141697883605957,0.0009300708770751953,5,"frozenset({(0, 4), (2, 0), (2, 3), (1, 0), (1, 3)})",0.5002071730133184
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5504,5,0.12564992904663086,1.1636812686920166,True,refined_indep_facts,original,0.02336430549621582,0.2367866039276123,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.91304489864112
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,earthquake,5504,5,0.12564992904663086,1.1636812686920166,True,refined_indep_facts,refined_indep_facts,0.02336430549621582,0.0756983757019043,2,"frozenset({(0, 1), (3, 0)})",2.74797481154165
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5504,5,0.12564992904663086,1.1636812686920166,True,refined_indep_facts,arrows_sum,0.02336430549621582,0.005076169967651367,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.0003302489371206
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,5504,5,0.12564992904663086,1.1636812686920166,True,refined_indep_facts,arrows_mean,0.02336430549621582,0.00473475456237793,1,"frozenset({(1, 0)})",0.5002583217246603
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5163,5,0.12564992904663086,1.163874864578247,True,original,original,0.07600951194763184,0.008999824523925781,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.71683289230702
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5163,5,0.12564992904663086,1.163874864578247,True,original,refined_indep_facts,0.07600951194763184,0.002802133560180664,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.576678295153166
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,5163,5,0.12564992904663086,1.163874864578247,True,original,arrows_sum,0.07600951194763184,0.0003197193145751953,5,"frozenset({(0, 4), (4, 3), (0, 3), (2, 0), (1, 0)})",2.4999839577058003
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,5163,5,0.12564992904663086,1.163874864578247,True,original,arrows_mean,0.07600951194763184,0.0002865791320800781,5,"frozenset({(0, 4), (4, 3), (0, 3), (2, 0), (1, 0)})",0.49999679154116006
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,5163,5,0.12564992904663086,1.163874864578247,True,refined_indep_facts,original,0.022741317749023438,0.2601628303527832,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",37.71683289230702
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,earthquake,5163,5,0.12564992904663086,1.163874864578247,True,refined_indep_facts,refined_indep_facts,0.022741317749023438,0.09363675117492676,2,"frozenset({(0, 1), (3, 0)})",2.576678295153166
4,0.75,0.25,0.5,0.25,0.25,0.25,4.0,11.0,earthquake,5163,5,0.12564992904663086,1.163874864578247,True,refined_indep_facts,arrows_sum,0.022741317749023438,0.004962921142578125,4,"frozenset({(0, 2), (0, 4), (4, 2), (3, 0)})",2.000122551196014
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,5163,5,0.12564992904663086,1.163874864578247,True,refined_indep_facts,arrows_mean,0.022741317749023438,0.004641532897949219,1,"frozenset({(1, 0)})",0.5001295577104563
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2406,5,0.12564992904663086,1.1806895732879639,True,original,original,0.024693965911865234,0.0033512115478515625,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.15985287781198
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2406,5,0.12564992904663086,1.1806895732879639,True,original,refined_indep_facts,0.024693965911865234,0.00096893310546875,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9754530190098127
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2406,5,0.12564992904663086,1.1806895732879639,True,original,arrows_sum,0.024693965911865234,0.00019550323486328125,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999977916875795
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2406,5,0.12564992904663086,1.1806895732879639,True,original,arrows_mean,0.024693965911865234,0.0001938343048095703,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.4999994479218949
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2406,5,0.12564992904663086,1.1806895732879639,True,refined_indep_facts,original,0.017772197723388672,0.10396862030029297,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.15985287781198
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,2406,5,0.12564992904663086,1.1806895732879639,True,refined_indep_facts,refined_indep_facts,0.017772197723388672,0.02726149559020996,2,"frozenset({(0, 3), (2, 0)})",1.9754530190098127
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,2406,5,0.12564992904663086,1.1806895732879639,True,refined_indep_facts,arrows_sum,0.017772197723388672,0.0024099349975585938,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999977916875795
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,earthquake,2406,5,0.12564992904663086,1.1806895732879639,True,refined_indep_facts,arrows_mean,0.017772197723388672,0.0017910003662109375,1,"frozenset({(4, 0)})",0.5022606718307756
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,304,5,0.12564992904663086,1.1778481006622314,True,original,original,0.024118900299072266,0.0032911300659179688,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.58076242499532
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,304,5,0.12564992904663086,1.1778481006622314,True,original,refined_indep_facts,0.024118900299072266,0.0009708404541015625,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.1051369873950825
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,304,5,0.12564992904663086,1.1778481006622314,True,original,arrows_sum,0.024118900299072266,0.00019788742065429688,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999995299408708
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,304,5,0.12564992904663086,1.1778481006622314,True,original,arrows_mean,0.024118900299072266,0.0001811981201171875,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.4999998824852177
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,304,5,0.12564992904663086,1.1778481006622314,True,refined_indep_facts,original,0.01727581024169922,0.09474062919616699,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.58076242499532
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,304,5,0.12564992904663086,1.1778481006622314,True,refined_indep_facts,refined_indep_facts,0.01727581024169922,0.04608154296875,2,"frozenset({(0, 3), (2, 0)})",2.1051369873950825
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,304,5,0.12564992904663086,1.1778481006622314,True,refined_indep_facts,arrows_sum,0.01727581024169922,0.0025436878204345703,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999995299408708
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,304,5,0.12564992904663086,1.1778481006622314,True,refined_indep_facts,arrows_mean,0.01727581024169922,0.0017974376678466797,1,"frozenset({(2, 0)})",0.5024081740677789
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,3391,5,0.12564992904663086,1.1821560859680176,True,original,original,0.07038187980651855,0.011664390563964844,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",38.976813013252055
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,3391,5,0.12564992904663086,1.1821560859680176,True,original,refined_indep_facts,0.07038187980651855,0.003688335418701172,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.5658705478589248
6,0.5,0.75,0.5,0.5,0.75,0.6,3.0,3.0,earthquake,3391,5,0.12564992904663086,1.1821560859680176,True,original,arrows_sum,0.07038187980651855,0.0003523826599121094,6,"frozenset({(2, 4), (4, 0), (0, 3), (2, 0), (1, 4), (1, 0)})",3.00305218972577
6,0.5,0.75,0.5,0.5,0.75,0.6,3.0,3.0,earthquake,3391,5,0.12564992904663086,1.1821560859680176,True,original,arrows_mean,0.07038187980651855,0.011326313018798828,6,"frozenset({(2, 4), (4, 0), (0, 3), (2, 0), (1, 4), (1, 0)})",0.5005086982876283
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,3391,5,0.12564992904663086,1.1821560859680176,True,refined_indep_facts,original,0.02295207977294922,0.26901769638061523,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",38.23313506861628
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,earthquake,3391,5,0.12564992904663086,1.1821560859680176,True,refined_indep_facts,refined_indep_facts,0.02295207977294922,0.0763697624206543,2,"frozenset({(0, 1), (3, 0)})",2.8633567126429202
4,0.5,0.5,0.3333,0.5,0.5,0.5,3.0,5.0,earthquake,3391,5,0.12564992904663086,1.1821560859680176,True,refined_indep_facts,arrows_sum,0.02295207977294922,0.004836320877075195,4,"frozenset({(1, 0), (4, 0), (1, 4), (0, 3)})",2.0014981829539766
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,3391,5,0.12564992904663086,1.1821560859680176,True,refined_indep_facts,arrows_mean,0.02295207977294922,0.004715681076049805,1,"frozenset({(2, 0)})",0.5011558575389112
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,359,5,0.12564992904663086,1.1702477931976318,True,original,original,0.06652164459228516,0.003429412841796875,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",38.77690712483173
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,359,5,0.12564992904663086,1.1702477931976318,True,original,refined_indep_facts,0.06652164459228516,0.0010597705841064453,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.497248098405719
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,359,5,0.12564992904663086,1.1702477931976318,True,original,arrows_sum,0.06652164459228516,0.00021076202392578125,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",2.4999892641910613
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,earthquake,359,5,0.12564992904663086,1.1702477931976318,True,original,arrows_mean,0.06652164459228516,0.01594257354736328,5,"frozenset({(0, 4), (0, 3), (2, 0), (1, 4), (1, 0)})",0.49999785283821224
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,359,5,0.12564992904663086,1.1702477931976318,True,refined_indep_facts,original,0.02236032485961914,0.23749566078186035,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",38.04694829049295
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,earthquake,359,5,0.12564992904663086,1.1702477931976318,True,refined_indep_facts,refined_indep_facts,0.02236032485961914,0.0767817497253418,2,"frozenset({(0, 1), (3, 0)})",2.8023802103581223
4,0.5,0.5,0.3333,0.5,0.5,0.5,3.0,10.0,earthquake,359,5,0.12564992904663086,1.1702477931976318,True,refined_indep_facts,arrows_sum,0.02236032485961914,0.0048770904541015625,4,"frozenset({(1, 0), (4, 0), (4, 1), (0, 3)})",2.000051535384884
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,earthquake,359,5,0.12564992904663086,1.1702477931976318,True,refined_indep_facts,arrows_mean,0.02236032485961914,0.004918813705444336,1,"frozenset({(2, 0)})",0.5000658846291234
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,0.12564992904663086,1.178112268447876,True,original,original,0.02628326416015625,0.003256082534790039,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.489752205963484
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,0.12564992904663086,1.178112268447876,True,original,refined_indep_facts,0.02628326416015625,0.000972747802734375,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",2.0771078202542745
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,0.12564992904663086,1.178112268447876,True,original,arrows_sum,0.02628326416015625,0.00019788742065429688,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999989972405836
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,0.12564992904663086,1.178112268447876,True,original,arrows_mean,0.02628326416015625,0.0001804828643798828,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",0.4999997493101459
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,0.12564992904663086,1.178112268447876,True,refined_indep_facts,original,0.01733565330505371,0.09143328666687012,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",36.489752205963484
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,earthquake,9096,5,0.12564992904663086,1.178112268447876,True,refined_indep_facts,refined_indep_facts,0.01733565330505371,0.044270992279052734,2,"frozenset({(0, 3), (2, 0)})",2.0771078202542745
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,earthquake,9096,5,0.12564992904663086,1.178112268447876,True,refined_indep_facts,arrows_sum,0.01733565330505371,0.0018014907836914062,4,"frozenset({(1, 0), (0, 3), (2, 0), (0, 4)})",1.9999989972405836
