dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,run_idx,rep,seed,status,error,runner_wall_elapsed,raw_graph_path,true_graph_path,fact_total,fact_true,fact_false,fact_retained,fact_retained_true,fact_retained_false,fact_removed,fact_removed_true,fact_removed_false,fact_precision,fact_recall,fact_f1,aspcr_model_space,aspcr_encoding,aspcr_solver_objective,aspcr_recomputed_objective,aspcr_graph_is_dag,aspcr_n_directed,aspcr_n_bidirected,aspcr_n_tailtail,aspcr_testing_time,aspcr_encoding_time,aspcr_solving_time,aspcr_data_path,aspcr_directed_path,aspcr_bidirected_path,aspcr_tailtail_path,aspcr_constraints_path,aspcr_diagnostics_path,aspcr_time_path
sf5,ASPCR-DAG-log,15.3575475215912,2,0.5,0.25,0.1667,0.5,0.25,0.3333,3.0,24,25,2050,ok,,17.14344782847911,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0024_seed_2050.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2050.csv,80,55,25,72,47,25,8,8,0,0.6527777777777778,0.8545454545454545,0.7401574803149606,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,8948,8948,True,2,0,0,15.018,0.143999999999998,0.0670000000000002,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2050.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2050_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2050_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2050_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2050_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2050_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2050_time.csv
sf5,ASPCR-DAG-log,15.4492044448853,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,25,26,2051,ok,,17.32771715056151,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0025_seed_2051.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2051.csv,80,56,24,56,56,0,24,0,24,1.0,1.0,1.0,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,46617,46617,True,4,0,0,15.094,0.155999999999999,0.0740000000000016,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2051.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2051_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2051_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2051_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2051_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2051_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2051_time.csv
sf5,ASPCR-DAG-log,15.3879475593567,4,0.75,0.25,0.5,0.25,0.25,0.25,3.0,26,27,2052,ok,,17.361874683760107,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0026_seed_2052.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2052.csv,80,60,20,60,44,16,20,16,4,0.7333333333333333,0.7333333333333333,0.7333333333333333,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,42543,42543,True,4,0,0,15.016,0.143999999999998,0.0920000000000023,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2052.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2052_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2052_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2052_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2052_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2052_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2052_time.csv
sf5,ASPCR-DAG-log,15.3475825786591,3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,27,28,2053,ok,,17.180156126618385,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0027_seed_2053.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2053.csv,80,52,28,76,52,24,4,0,4,0.6842105263157895,1.0,0.8125000000000001,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,8764,8764,True,3,0,0,15.028,0.137999999999998,0.0570000000000022,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2053.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2053_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2053_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2053_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2053_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2053_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2053_time.csv
sf5,ASPCR-DAG-log,15.402996301651,2,0.5,0.25,0.1667,0.5,0.25,0.3333,4.0,28,29,2054,ok,,17.1816549571231,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0028_seed_2054.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2054.csv,80,36,44,80,36,44,0,0,0,0.45,1.0,0.6206896551724138,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,0,0,True,2,0,0,15.062,0.143999999999998,0.0689999999999991,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2054.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2054_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2054_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2054_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2054_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2054_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2054_time.csv
sf5,ASPCR-DAG-log,16.3716380596161,3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,29,30,2055,ok,,18.276942561380565,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0029_seed_2055.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2055.csv,80,52,28,68,52,16,12,0,12,0.7647058823529411,1.0,0.8666666666666666,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,24807,24807,True,3,0,0,16.033,0.144000000000002,0.0579999999999998,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2055.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2055_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2055_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2055_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2055_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2055_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2055_time.csv
sf5,ASPCR-DAG-log,15.2927997112274,4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,30,31,2056,ok,,17.186970840208232,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0030_seed_2056.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2056.csv,80,61,19,64,51,13,16,10,6,0.796875,0.8360655737704918,0.816,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,22266,22266,True,4,0,0,14.962,0.137,0.0629999999999988,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2056.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2056_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2056_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2056_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2056_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2056_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2056_time.csv
sf5,ASPCR-DAG-log,15.8155951499939,1,1.0,0.0,0.1667,0.0,0.0,0.0,5.0,31,32,2057,ok,,17.604406034573913,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0031_seed_2057.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2057.csv,80,23,57,80,23,57,0,0,0,0.2875,1.0,0.4466019417475727,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,0,0,True,1,0,0,15.5,0.135999999999999,0.0539999999999985,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2057.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2057_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2057_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2057_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2057_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2057_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2057_time.csv
sf5,ASPCR-DAG-log,15.422562122345,3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,32,33,2058,ok,,17.218897810205817,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0032_seed_2058.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2058.csv,80,52,28,76,52,24,4,0,4,0.6842105263157895,1.0,0.8125000000000001,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,9423,9423,True,3,0,0,15.062,0.147000000000002,0.0749999999999993,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2058.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2058_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2058_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2058_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2058_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2058_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2058_time.csv
sf5,ASPCR-DAG-log,15.5214242935181,1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,33,34,2059,ok,,17.408108594827354,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0033_seed_2059.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2059.csv,80,40,40,72,32,40,8,8,0,0.4444444444444444,0.8,0.5714285714285714,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,3197,3197,True,1,0,0,15.189,0.140999999999998,0.0629999999999988,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2059.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2059_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2059_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2059_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2059_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2059_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2059_time.csv
sf5,ASPCR-DAG-log,15.3027737140656,2,0.5,0.25,0.1667,0.5,0.25,0.3333,3.0,34,35,2060,ok,,17.223696148954332,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0034_seed_2060.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2060.csv,80,52,28,72,44,28,8,8,0,0.6111111111111112,0.8461538461538461,0.7096774193548387,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,7645,7645,True,2,0,0,14.971,0.139000000000003,0.0619999999999976,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2060.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2060_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2060_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2060_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2060_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2060_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2060_time.csv
sf5,ASPCR-DAG-log,15.3290224075317,4,1.0,0.0,0.6667,0.0,0.0,0.0,6.0,35,36,2061,ok,,17.113577368669212,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0035_seed_2061.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2061.csv,80,56,24,64,42,22,16,14,2,0.65625,0.75,0.7,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,14054,14054,True,4,0,0,14.996,0.132999999999999,0.0690000000000026,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2061.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2061_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2061_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2061_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2061_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2061_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2061_time.csv
sf5,ASPCR-DAG-log,15.3080840110779,4,0.75,0.25,0.5,0.25,0.25,0.25,4.0,36,37,2062,ok,,17.106799291446805,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0036_seed_2062.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2062.csv,80,46,34,76,44,32,4,2,2,0.5789473684210527,0.9565217391304348,0.721311475409836,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,9568,9568,True,4,0,0,14.962,0.144000000000002,0.0719999999999992,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2062.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2062_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2062_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2062_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2062_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2062_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2062_time.csv
sf5,ASPCR-DAG-log,15.5712778568268,4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,37,38,2063,ok,,17.448935305699706,results/paper_aaai2027/frozen/results/estimated_graphs/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/sf5/ASPCR-DAG-log/run_0037_seed_2063.npz,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/true_graph_sf5_2063.csv,80,58,22,60,42,18,20,16,4,0.7,0.7241379310344828,0.711864406779661,dag_sufficient,new_wmaxsat_acyclic_sufficient.pl,39339,39339,True,4,0,0,15.227,0.141999999999999,0.0640000000000001,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/data/data_sf5_2063.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2063_directed.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2063_bidirected.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2063_tailtail.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2063_constraints.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2063_diagnostics.csv,results/paper_aaai2027/frozen/results/aspcr_matched/paper_aspcr_dag_er_sf_e1_alpha001_n5000_50rep/results/aspcr_log-weights_dag_sufficient_sf5_2063_time.csv
