nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,n_nodes,n_edges,seed,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,num_edges_est,best_model,best_I
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,4447,0.005568265914916992,0.016391992568969727,True,refined_indep_facts,refined_indep_facts,0.008095264434814453,0.011859655380249023,2,"frozenset({(1, 2), (2, 0)})",0.0
3,0.6667,0.3333,2.0,0.3333,0.3333,0.3333,2.0,5.0,3,3,4447,0.005568265914916992,0.016391992568969727,True,refined_indep_facts,arrows_sum,0.008095264434814453,0.0012137889862060547,3,"frozenset({(0, 1), (0, 2), (1, 2)})",1.5
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,4447,0.005568265914916992,0.016391992568969727,True,refined_indep_facts,arrows_mean,0.008095264434814453,0.001190185546875,2,"frozenset({(1, 2), (2, 0)})",0.5
3,1.0,0.0,3.0,0.0,0.0,,3.0,6.0,3,3,2415,0.005568265914916992,0.01768207550048828,True,original,original,0.011820316314697266,0.004739522933959961,3,"frozenset({(0, 1), (0, 2), (2, 1)})",4.364003012198022
3,1.0,0.0,3.0,0.0,0.0,,3.0,6.0,3,3,2415,0.005568265914916992,0.01768207550048828,True,original,refined_indep_facts,0.011820316314697266,0.0030438899993896484,3,"frozenset({(0, 1), (0, 2), (2, 1)})",0.0
3,1.0,0.0,3.0,0.0,0.0,,3.0,6.0,3,3,2415,0.005568265914916992,0.01768207550048828,True,original,arrows_sum,0.011820316314697266,0.0004355907440185547,3,"frozenset({(0, 1), (0, 2), (2, 1)})",1.5
3,1.0,0.0,3.0,0.0,0.0,,3.0,6.0,3,3,2415,0.005568265914916992,0.01768207550048828,True,original,arrows_mean,0.011820316314697266,0.0004119873046875,3,"frozenset({(0, 1), (0, 2), (2, 1)})",0.5
3,0.6667,0.3333,2.0,0.3333,0.3333,0.3333,2.0,5.0,3,3,2415,0.005568265914916992,0.01768207550048828,True,refined_indep_facts,original,0.008149385452270508,0.018087387084960938,3,"frozenset({(0, 1), (0, 2), (1, 2)})",4.364003012198022
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,2415,0.005568265914916992,0.01768207550048828,True,refined_indep_facts,refined_indep_facts,0.008149385452270508,0.01153564453125,2,"frozenset({(1, 2), (2, 0)})",0.0
3,0.6667,0.3333,2.0,0.3333,0.3333,0.3333,2.0,5.0,3,3,2415,0.005568265914916992,0.01768207550048828,True,refined_indep_facts,arrows_sum,0.008149385452270508,0.0012178421020507812,3,"frozenset({(0, 1), (0, 2), (1, 2)})",1.5
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,2415,0.005568265914916992,0.01768207550048828,True,refined_indep_facts,arrows_mean,0.008149385452270508,0.0015666484832763672,2,"frozenset({(1, 2), (2, 0)})",0.5
3,1.0,0.0,3.0,0.0,0.0,,3.0,6.0,3,3,3595,0.005568265914916992,0.013693094253540039,True,original,original,0.012338638305664062,0.005225181579589844,3,"frozenset({(0, 1), (0, 2), (2, 1)})",4.5
3,1.0,0.0,3.0,0.0,0.0,,3.0,6.0,3,3,3595,0.005568265914916992,0.013693094253540039,True,original,refined_indep_facts,0.012338638305664062,0.0030355453491210938,3,"frozenset({(0, 1), (0, 2), (2, 1)})",0.0
3,1.0,0.0,3.0,0.0,0.0,,3.0,6.0,3,3,3595,0.005568265914916992,0.013693094253540039,True,original,arrows_sum,0.012338638305664062,0.0004329681396484375,3,"frozenset({(0, 1), (0, 2), (2, 1)})",1.5
3,1.0,0.0,3.0,0.0,0.0,,3.0,6.0,3,3,3595,0.005568265914916992,0.013693094253540039,True,original,arrows_mean,0.012338638305664062,0.00042176246643066406,3,"frozenset({(0, 1), (0, 2), (2, 1)})",0.5
3,0.6667,0.3333,2.0,0.3333,0.3333,0.3333,2.0,5.0,3,3,3595,0.005568265914916992,0.013693094253540039,True,refined_indep_facts,original,0.008722066879272461,0.017322063446044922,3,"frozenset({(0, 1), (0, 2), (1, 2)})",4.5
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,3595,0.005568265914916992,0.013693094253540039,True,refined_indep_facts,refined_indep_facts,0.008722066879272461,0.011806726455688477,2,"frozenset({(1, 2), (2, 0)})",0.0
3,0.6667,0.3333,2.0,0.3333,0.3333,0.3333,2.0,5.0,3,3,3595,0.005568265914916992,0.013693094253540039,True,refined_indep_facts,arrows_sum,0.008722066879272461,0.001207113265991211,3,"frozenset({(0, 1), (0, 2), (1, 2)})",1.5
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,3595,0.005568265914916992,0.013693094253540039,True,refined_indep_facts,arrows_mean,0.008722066879272461,0.017226457595825195,2,"frozenset({(1, 2), (2, 0)})",0.5
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,4187,0.005568265914916992,0.018355369567871094,True,original,original,0.016599416732788086,0.0010199546813964844,2,"frozenset({(1, 0), (2, 0)})",3.0552510165786972
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,4187,0.005568265914916992,0.018355369567871094,True,original,refined_indep_facts,0.016599416732788086,0.0007226467132568359,2,"frozenset({(1, 0), (2, 0)})",0.3707811955758815
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,4187,0.005568265914916992,0.018355369567871094,True,original,arrows_sum,0.016599416732788086,0.00020003318786621094,2,"frozenset({(1, 0), (2, 0)})",0.9999968923242372
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,4187,0.005568265914916992,0.018355369567871094,True,original,arrows_mean,0.016599416732788086,0.00017976760864257812,2,"frozenset({(1, 0), (2, 0)})",0.4999984461621186
1,0.0,0.3333,0.0,1.0,0.3333,0.5,2.0,3.0,3,3,4187,0.005568265914916992,0.018355369567871094,True,refined_indep_facts,original,0.027487516403198242,0.003609180450439453,1,"frozenset({(0, 1)})",1.1906324648297768
1,0.0,0.3333,0.0,1.0,0.3333,0.5,2.0,3.0,3,3,4187,0.005568265914916992,0.018355369567871094,True,refined_indep_facts,refined_indep_facts,0.027487516403198242,0.003256082534790039,1,"frozenset({(0, 1)})",0.697275805306939
1,0.0,0.3333,0.0,1.0,0.3333,0.5,2.0,3.0,3,3,4187,0.005568265914916992,0.018355369567871094,True,refined_indep_facts,arrows_sum,0.027487516403198242,0.0003657341003417969,1,"frozenset({(0, 1)})",0.5000009603246234
1,0.0,0.3333,0.0,1.0,0.3333,0.5,2.0,3.0,3,3,4187,0.005568265914916992,0.018355369567871094,True,refined_indep_facts,arrows_mean,0.027487516403198242,0.0003676414489746094,1,"frozenset({(0, 1)})",0.5000009603246234
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,4.0,3,3,4135,0.005568265914916992,0.019072771072387695,True,original,original,0.010902881622314453,0.002469778060913086,2,"frozenset({(0, 1), (1, 2)})",4.321541249727171
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,4.0,3,3,4135,0.005568265914916992,0.019072771072387695,True,original,refined_indep_facts,0.010902881622314453,0.001748800277709961,2,"frozenset({(0, 1), (1, 2)})",0.28247315098954867
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,4135,0.005568265914916992,0.019072771072387695,True,original,arrows_sum,0.010902881622314453,0.0008268356323242188,2,"frozenset({(1, 0), (1, 2)})",1.0000016970757337
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,4135,0.005568265914916992,0.019072771072387695,True,original,arrows_mean,0.010902881622314453,0.00027298927307128906,2,"frozenset({(1, 0), (1, 2)})",0.5000008485378669
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,4135,0.005568265914916992,0.019072771072387695,True,refined_indep_facts,original,0.007371664047241211,0.0060007572174072266,2,"frozenset({(1, 0), (1, 2)})",4.321541249727171
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,4135,0.005568265914916992,0.019072771072387695,True,refined_indep_facts,refined_indep_facts,0.007371664047241211,0.004292488098144531,2,"frozenset({(1, 0), (1, 2)})",0.28247315098954867
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,4135,0.005568265914916992,0.019072771072387695,True,refined_indep_facts,arrows_sum,0.007371664047241211,0.0004925727844238281,2,"frozenset({(1, 0), (1, 2)})",1.0000016970757337
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,1.0,3,3,4135,0.005568265914916992,0.019072771072387695,True,refined_indep_facts,arrows_mean,0.007371664047241211,0.00048661231994628906,2,"frozenset({(1, 0), (1, 2)})",0.5000008485378669
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5174,0.005568265914916992,0.019026994705200195,True,original,original,0.010935544967651367,0.0010819435119628906,2,"frozenset({(1, 0), (2, 0)})",4.211585956860715
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5174,0.005568265914916992,0.019026994705200195,True,original,refined_indep_facts,0.010935544967651367,0.0006966590881347656,2,"frozenset({(1, 0), (2, 0)})",0.39990149403075176
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5174,0.005568265914916992,0.019026994705200195,True,original,arrows_sum,0.010935544967651367,0.00019168853759765625,2,"frozenset({(1, 0), (2, 0)})",1.0058870552371326
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5174,0.005568265914916992,0.019026994705200195,True,original,arrows_mean,0.010935544967651367,0.0001742839813232422,2,"frozenset({(1, 0), (2, 0)})",0.5029435276185663
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5174,0.005568265914916992,0.019026994705200195,True,refined_indep_facts,original,0.0072019100189208984,0.0043125152587890625,2,"frozenset({(1, 0), (2, 0)})",4.211585956860715
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5174,0.005568265914916992,0.019026994705200195,True,refined_indep_facts,refined_indep_facts,0.0072019100189208984,0.0037560462951660156,2,"frozenset({(1, 0), (2, 0)})",0.39990149403075176
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5174,0.005568265914916992,0.019026994705200195,True,refined_indep_facts,arrows_sum,0.0072019100189208984,0.0004050731658935547,2,"frozenset({(1, 0), (2, 0)})",1.0058870552371326
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5174,0.005568265914916992,0.019026994705200195,True,refined_indep_facts,arrows_mean,0.0072019100189208984,0.00038552284240722656,2,"frozenset({(1, 0), (2, 0)})",0.5029435276185663
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5303,0.005568265914916992,0.0195465087890625,True,original,original,0.011660575866699219,0.0010743141174316406,2,"frozenset({(0, 1), (2, 1)})",4.089948264733501
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5303,0.005568265914916992,0.0195465087890625,True,original,refined_indep_facts,0.011660575866699219,0.0006723403930664062,2,"frozenset({(0, 1), (2, 1)})",0.3616228678937456
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5303,0.005568265914916992,0.0195465087890625,True,original,arrows_sum,0.011660575866699219,0.00019621849060058594,2,"frozenset({(0, 1), (2, 1)})",1.009112168857904
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5303,0.005568265914916992,0.0195465087890625,True,original,arrows_mean,0.011660575866699219,0.0001747608184814453,2,"frozenset({(0, 1), (2, 1)})",0.504556084428952
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5303,0.005568265914916992,0.0195465087890625,True,refined_indep_facts,original,0.007344722747802734,0.0045473575592041016,2,"frozenset({(0, 1), (2, 1)})",4.089948264733501
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5303,0.005568265914916992,0.0195465087890625,True,refined_indep_facts,refined_indep_facts,0.007344722747802734,0.0032033920288085938,2,"frozenset({(0, 1), (2, 1)})",0.3616228678937456
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5303,0.005568265914916992,0.0195465087890625,True,refined_indep_facts,arrows_sum,0.007344722747802734,0.00041675567626953125,2,"frozenset({(0, 1), (2, 1)})",1.009112168857904
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,5303,0.005568265914916992,0.0195465087890625,True,refined_indep_facts,arrows_mean,0.007344722747802734,0.0003993511199951172,2,"frozenset({(0, 1), (2, 1)})",0.504556084428952
3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3,3942,0.005568265914916992,0.013308286666870117,True,original,original,0.01853632926940918,0.004513978958129883,3,"frozenset({(0, 1), (0, 2), (2, 1)})",4.5
3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3,3942,0.005568265914916992,0.013308286666870117,True,original,refined_indep_facts,0.01853632926940918,0.002930164337158203,3,"frozenset({(0, 1), (0, 2), (2, 1)})",0.0
3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3,3942,0.005568265914916992,0.013308286666870117,True,original,arrows_sum,0.01853632926940918,0.00040411949157714844,3,"frozenset({(0, 1), (0, 2), (2, 1)})",1.5
3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3,3942,0.005568265914916992,0.013308286666870117,True,original,arrows_mean,0.01853632926940918,0.0004165172576904297,3,"frozenset({(0, 1), (0, 2), (2, 1)})",0.5
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,2.0,3,3,3942,0.005568265914916992,0.013308286666870117,True,refined_indep_facts,original,0.00787663459777832,0.017277956008911133,3,"frozenset({(0, 1), (0, 2), (1, 2)})",4.5
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,3942,0.005568265914916992,0.013308286666870117,True,refined_indep_facts,refined_indep_facts,0.00787663459777832,0.011246204376220703,2,"frozenset({(1, 2), (2, 0)})",0.0
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,2.0,3,3,3942,0.005568265914916992,0.013308286666870117,True,refined_indep_facts,arrows_sum,0.00787663459777832,0.0011718273162841797,3,"frozenset({(0, 1), (0, 2), (1, 2)})",1.5
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,3942,0.005568265914916992,0.013308286666870117,True,refined_indep_facts,arrows_mean,0.00787663459777832,0.001539468765258789,2,"frozenset({(1, 2), (2, 0)})",0.5
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,2778,0.005568265914916992,0.02459573745727539,True,original,original,0.03867006301879883,0.002451658248901367,2,"frozenset({(2, 0), (2, 1)})",4.288280162737667
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,2778,0.005568265914916992,0.02459573745727539,True,original,refined_indep_facts,0.03867006301879883,0.0017218589782714844,2,"frozenset({(2, 0), (2, 1)})",0.2734199140024062
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,2778,0.005568265914916992,0.02459573745727539,True,original,arrows_sum,0.03867006301879883,0.00028014183044433594,2,"frozenset({(2, 0), (2, 1)})",1.0000015215248879
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,2778,0.005568265914916992,0.02459573745727539,True,original,arrows_mean,0.03867006301879883,0.00028252601623535156,2,"frozenset({(2, 0), (2, 1)})",0.5000007607624439
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,2778,0.005568265914916992,0.02459573745727539,True,refined_indep_facts,original,0.007207632064819336,0.00555729866027832,2,"frozenset({(2, 0), (2, 1)})",4.288280162737667
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,2778,0.005568265914916992,0.02459573745727539,True,refined_indep_facts,refined_indep_facts,0.007207632064819336,0.004889011383056641,2,"frozenset({(2, 0), (2, 1)})",0.2734199140024062
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,2778,0.005568265914916992,0.02459573745727539,True,refined_indep_facts,arrows_sum,0.007207632064819336,0.000499725341796875,2,"frozenset({(2, 0), (2, 1)})",1.0000015215248879
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,2778,0.005568265914916992,0.02459573745727539,True,refined_indep_facts,arrows_mean,0.007207632064819336,0.00046896934509277344,2,"frozenset({(2, 0), (2, 1)})",0.5000007607624439
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,3,3,2804,0.005568265914916992,0.018472909927368164,True,original,original,0.013108491897583008,0.002653360366821289,2,"frozenset({(0, 1), (0, 2)})",4.2449555666480645
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,3,3,2804,0.005568265914916992,0.018472909927368164,True,original,refined_indep_facts,0.013108491897583008,0.0018014907836914062,2,"frozenset({(0, 1), (0, 2)})",0.27644741855244076
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,3,3,2804,0.005568265914916992,0.018472909927368164,True,original,arrows_sum,0.013108491897583008,0.000316619873046875,2,"frozenset({(0, 1), (0, 2)})",1.0000015805081959
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,3,3,2804,0.005568265914916992,0.018472909927368164,True,original,arrows_mean,0.013108491897583008,0.00027298927307128906,2,"frozenset({(0, 1), (0, 2)})",0.5000007902540979
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,3,3,2804,0.005568265914916992,0.018472909927368164,True,refined_indep_facts,original,0.007254838943481445,0.0057947635650634766,2,"frozenset({(0, 1), (0, 2)})",4.2449555666480645
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,3,3,2804,0.005568265914916992,0.018472909927368164,True,refined_indep_facts,refined_indep_facts,0.007254838943481445,0.004311800003051758,2,"frozenset({(0, 1), (0, 2)})",0.27644741855244076
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,3,3,2804,0.005568265914916992,0.018472909927368164,True,refined_indep_facts,arrows_sum,0.007254838943481445,0.0005018711090087891,2,"frozenset({(0, 1), (0, 2)})",1.0000015805081959
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,5.0,3,3,2804,0.005568265914916992,0.018472909927368164,True,refined_indep_facts,arrows_mean,0.007254838943481445,0.0025446414947509766,2,"frozenset({(0, 1), (0, 2)})",0.5000007902540979
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,2.0,3,3,2145,0.005568265914916992,0.021820545196533203,True,original,original,0.019806861877441406,0.010103940963745117,2,"frozenset({(0, 2), (1, 2)})",3.171973869482794
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,2.0,3,3,2145,0.005568265914916992,0.021820545196533203,True,original,refined_indep_facts,0.019806861877441406,0.008015871047973633,2,"frozenset({(0, 2), (1, 2)})",0.35962462594980565
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,2.0,3,3,2145,0.005568265914916992,0.021820545196533203,True,original,arrows_sum,0.019806861877441406,0.016368865966796875,2,"frozenset({(0, 2), (1, 2)})",0.9999968290057487
2,0.0,0.6667,0.0,1.0,0.6667,0.8,1.0,2.0,3,3,2145,0.005568265914916992,0.021820545196533203,True,original,arrows_mean,0.019806861877441406,0.009401798248291016,2,"frozenset({(0, 2), (1, 2)})",0.49999841450287436
1,1.0,0.0,1.0,0.0,0.0,,3.0,4.0,3,3,2145,0.005568265914916992,0.021820545196533203,True,refined_indep_facts,original,0.008923768997192383,0.04705977439880371,1,"frozenset({(2, 0)})",1.002076219938493
1,1.0,0.0,1.0,0.0,0.0,,3.0,4.0,3,3,2145,0.005568265914916992,0.021820545196533203,True,refined_indep_facts,refined_indep_facts,0.008923768997192383,0.037664175033569336,1,"frozenset({(2, 0)})",0.6802768899456844
1,1.0,0.0,1.0,0.0,0.0,,3.0,4.0,3,3,2145,0.005568265914916992,0.021820545196533203,True,refined_indep_facts,arrows_sum,0.008923768997192383,0.0430147647857666,1,"frozenset({(2, 0)})",0.5000009798911125
1,1.0,0.0,1.0,0.0,0.0,,3.0,4.0,3,3,2145,0.005568265914916992,0.021820545196533203,True,refined_indep_facts,arrows_mean,0.008923768997192383,0.04543471336364746,1,"frozenset({(2, 0)})",0.5000009798911125
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,150,0.005568265914916992,0.015071392059326172,True,original,original,0.013908147811889648,0.0010628700256347656,2,"frozenset({(0, 1), (2, 1)})",4.071401480889625
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,150,0.005568265914916992,0.015071392059326172,True,original,refined_indep_facts,0.013908147811889648,0.0006799697875976562,2,"frozenset({(0, 1), (2, 1)})",0.3558869208876937
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,150,0.005568265914916992,0.015071392059326172,True,original,arrows_sum,0.013908147811889648,0.0001888275146484375,2,"frozenset({(0, 1), (2, 1)})",1.0086068008535456
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,150,0.005568265914916992,0.015071392059326172,True,original,arrows_mean,0.013908147811889648,0.00017309188842773438,2,"frozenset({(0, 1), (2, 1)})",0.5043034004267728
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,150,0.005568265914916992,0.015071392059326172,True,refined_indep_facts,original,0.007297992706298828,0.004267454147338867,2,"frozenset({(0, 1), (2, 1)})",4.071401480889625
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,150,0.005568265914916992,0.015071392059326172,True,refined_indep_facts,refined_indep_facts,0.007297992706298828,0.003208160400390625,2,"frozenset({(0, 1), (2, 1)})",0.3558869208876937
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,150,0.005568265914916992,0.015071392059326172,True,refined_indep_facts,arrows_sum,0.007297992706298828,0.001108407974243164,2,"frozenset({(0, 1), (2, 1)})",1.0086068008535456
2,1.0,0.0,2.0,0.0,0.0,,3.0,6.0,3,3,150,0.005568265914916992,0.015071392059326172,True,refined_indep_facts,arrows_mean,0.007297992706298828,0.00041413307189941406,2,"frozenset({(0, 1), (2, 1)})",0.5043034004267728
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,8823,0.005568265914916992,0.017190933227539062,True,original,original,0.011283397674560547,0.001077890396118164,2,"frozenset({(1, 0), (2, 0)})",4.475653850134502
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,8823,0.005568265914916992,0.017190933227539062,True,original,refined_indep_facts,0.011283397674560547,0.0006842613220214844,2,"frozenset({(1, 0), (2, 0)})",0.4909116038517897
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,8823,0.005568265914916992,0.017190933227539062,True,original,arrows_sum,0.011283397674560547,0.0001914501190185547,2,"frozenset({(1, 0), (2, 0)})",0.9999896232841667
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,8823,0.005568265914916992,0.017190933227539062,True,original,arrows_mean,0.011283397674560547,0.00017976760864257812,2,"frozenset({(1, 0), (2, 0)})",0.49999481164208337
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,8823,0.005568265914916992,0.017190933227539062,True,refined_indep_facts,original,0.028971433639526367,0.0045893192291259766,2,"frozenset({(1, 0), (2, 0)})",4.475653850134502
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,8823,0.005568265914916992,0.017190933227539062,True,refined_indep_facts,refined_indep_facts,0.028971433639526367,0.003203153610229492,2,"frozenset({(1, 0), (2, 0)})",0.4909116038517897
2,0.5,0.3333,1.0,0.5,0.3333,0.4,2.0,3.0,3,3,8823,0.005568265914916992,0.017190933227539062,True,refined_indep_facts,arrows_sum,0.028971433639526367,0.0004296302795410156,2,"frozenset({(1, 0), (2, 0)})",0.9999896232841667
1,0.0,0.3333,0.0,1.0,0.3333,0.5,2.0,3.0,3,3,8823,0.005568265914916992,0.017190933227539062,True,refined_indep_facts,arrows_mean,0.028971433639526367,0.00040411949157714844,1,"frozenset({(0, 1)})",0.5000032065815383
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,2.0,3,3,4669,0.005568265914916992,0.016440629959106445,True,original,original,0.013448715209960938,0.004561662673950195,3,"frozenset({(0, 1), (0, 2), (2, 1)})",4.4999965200421
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,2.0,3,3,4669,0.005568265914916992,0.016440629959106445,True,original,refined_indep_facts,0.013448715209960938,0.002930164337158203,3,"frozenset({(0, 1), (0, 2), (2, 1)})",0.0
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,2.0,3,3,4669,0.005568265914916992,0.016440629959106445,True,original,arrows_sum,0.013448715209960938,0.011588335037231445,3,"frozenset({(0, 1), (0, 2), (2, 1)})",1.5
3,0.3333,0.6667,1.0,0.6667,0.6667,0.6667,1.0,2.0,3,3,4669,0.005568265914916992,0.016440629959106445,True,original,arrows_mean,0.013448715209960938,0.0004258155822753906,3,"frozenset({(0, 1), (0, 2), (2, 1)})",0.5
3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3,4669,0.005568265914916992,0.016440629959106445,True,refined_indep_facts,original,0.008312702178955078,0.016904592514038086,3,"frozenset({(0, 1), (0, 2), (1, 2)})",4.4999965200421
