dataset,num_nodes,num_edges,impl,seed,time,remove_n,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high,AP,CIT_Precision,CIT_Recall,CIT_F1
dag_10_nodes_10_edges_none_random,10,10,org,7816,1.1219124980270863,143,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9665056709570156,1.0,0.3446327683615819,0.5126050420168067
dag_10_nodes_10_edges_none_random,10,10,org,3578,0.9019829840399325,133,6.0,0.41664999999999996,0.35,0.07139999999999999,0.58335,0.35,0.4375,6.5,14.5,6.0,0.3333,0.4,0.0571,0.5,0.3,0.375,6.0,13.0,16.0,0.9914781871277694,1.0,0.05737704918032787,0.10852713178294575
dag_10_nodes_10_edges_none_random,10,10,org,2656,1.2194449291564524,151,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9910349319389752,1.0,0.32085561497326204,0.4858299595141701
dag_10_nodes_10_edges_none_random,10,10,org,2688,1.0893226517364383,137,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9609644805690745,1.0,0.36470588235294116,0.5344827586206896
dag_10_nodes_10_edges_none_random,10,10,org,2494,1.0524603030644357,144,8.0,0.375,0.5,0.0857,0.625,0.5,0.555575,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9716935508354133,1.0,0.34285714285714286,0.5106382978723404
dag_10_nodes_10_edges_none_random,10,10,org,183,0.9212254821322858,134,6.0,0.5,0.3,0.0857,0.5,0.3,0.375,7.0,16.0,6.0,0.3333,0.4,0.0571,0.5,0.3,0.375,6.0,13.0,16.0,0.9797893194115755,1.0,0.047619047619047616,0.0909090909090909
dag_10_nodes_10_edges_none_random,10,10,org,7977,1.2195308092050254,144,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9915929709132503,1.0,0.32967032967032966,0.49586776859504134
dag_10_nodes_10_edges_none_random,10,10,org,3199,1.1271326979622245,144,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.983312105363509,1.0,0.33519553072625696,0.502092050209205
dag_10_nodes_10_edges_none_random,10,10,org,316,0.6685740211978555,103,5.333333333333333,0.18889999999999998,0.43333333333333335,0.028566666666666667,0.8111,0.43333333333333335,0.5639,5.666666666666667,10.666666666666666,5.333333333333333,0.0,0.5333333333333333,0.0,0.8111,0.43333333333333335,0.5638666666666667,5.666666666666667,7.0,17.0,0.9709453597340509,1.0,0.07142857142857142,0.13333333333333333
dag_10_nodes_10_edges_none_random,10,10,org,8266,1.1043871608562768,147,9.0,0.39998000000000006,0.5399999999999999,0.10286,0.60002,0.5399999999999999,0.56842,4.6,15.4,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,9.0,20.0,0.9730081779049196,1.0,0.32386363636363635,0.4892703862660944
dag_10_nodes_10_edges_none_random,10,10,new,7816,1.252798122819513,143,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9665056709570156,1.0,0.3446327683615819,0.5126050420168067
dag_10_nodes_10_edges_none_random,10,10,new,3578,0.9528752542100847,133,6.0,0.41664999999999996,0.35,0.07139999999999999,0.58335,0.35,0.4375,6.5,14.5,6.0,0.3333,0.4,0.0571,0.5,0.3,0.375,6.0,13.0,16.0,0.9914781871277694,1.0,0.05737704918032787,0.10852713178294575
dag_10_nodes_10_edges_none_random,10,10,new,2656,1.1327078430913389,151,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9910349319389752,1.0,0.32085561497326204,0.4858299595141701
dag_10_nodes_10_edges_none_random,10,10,new,2688,1.1390279792249203,137,8.0,0.375,0.5,0.0857,0.625,0.5,0.555575,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9609644805690745,1.0,0.36470588235294116,0.5344827586206896
dag_10_nodes_10_edges_none_random,10,10,new,2494,1.0827463367022574,144,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9716935508354133,1.0,0.34285714285714286,0.5106382978723404
dag_10_nodes_10_edges_none_random,10,10,new,183,0.8864204362034798,134,6.0,0.41664999999999996,0.35,0.07139999999999999,0.58335,0.35,0.4375,6.5,14.5,6.0,0.3333,0.4,0.0571,0.5,0.3,0.375,6.0,13.0,16.0,0.9797893194115755,1.0,0.047619047619047616,0.0909090909090909
dag_10_nodes_10_edges_none_random,10,10,new,7977,1.2240921552293003,144,8.0,0.375,0.5,0.0857,0.625,0.5,0.555575,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.9915929709132503,1.0,0.32967032967032966,0.49586776859504134
dag_10_nodes_10_edges_none_random,10,10,new,3199,1.1971032447181642,144,8.0,0.375,0.5,0.0857,0.625,0.5,0.5555749999999999,5.0,13.0,8.0,0.25,0.6,0.0571,0.5,0.4,0.4444,4.0,10.0,16.0,0.983312105363509,1.0,0.33519553072625696,0.502092050209205
dag_10_nodes_10_edges_none_random,10,10,new,316,0.6436704378575087,103,5.666666666666667,0.3555333333333333,0.3666666666666667,0.057100000000000005,0.6444666666666666,0.3666666666666667,0.4666666666666666,6.333333333333333,14.333333333333334,5.666666666666667,0.0,0.5666666666666668,0.0,0.7666666666666667,0.43333333333333335,0.5527666666666667,5.333333333333333,6.666666666666667,17.666666666666668,0.9709453597340509,1.0,0.07142857142857142,0.13333333333333333
dag_10_nodes_10_edges_none_random,10,10,new,8266,1.0528183258138597,147,9.0,0.44442000000000004,0.5,0.1143,0.55558,0.5,0.52632,5.0,16.2,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,9.0,20.0,0.9730081779049196,1.0,0.32386363636363635,0.4892703862660944
