dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,run_idx,seed
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.015997648239135742,7,0.4286,0.2667,0.0333,0.5714,0.2667,0.3636,11.0,,35,5864
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.02199530601501465,11,0.2727,0.5333,0.0333,0.7273,0.5333,0.6154,7.0,,36,606
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.02030181884765625,7,0.0,0.4667,0.0,1.0,0.4667,0.6364,8.0,,37,1933
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.01999974250793457,3,0.3333,0.1333,0.0111,0.6667,0.1333,0.2222,13.0,,38,6071
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.018000364303588867,3,0.0,0.2,0.0,1.0,0.2,0.3333,12.0,,39,5504
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.01652073860168457,5,0.6,0.1333,0.0333,0.4,0.1333,0.2,13.0,,40,5163
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.016004323959350586,5,0.2,0.2667,0.0111,0.8,0.2667,0.4,11.0,,41,2406
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.016002178192138672,2,0.0,0.1333,0.0,1.0,0.1333,0.2353,13.0,,42,304
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.018517732620239258,6,0.5,0.2,0.0333,0.5,0.2,0.2857,13.0,,43,3391
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.019997596740722656,9,0.3333,0.4,0.0333,0.6667,0.4,0.5,9.0,,44,359
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.026003599166870117,10,0.5,0.3333,0.0556,0.5,0.3333,0.4,12.0,,45,9096
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.025000333786010742,10,0.6,0.2667,0.0667,0.4,0.2667,0.32,12.0,,46,3533
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.02052140235900879,2,0.5,0.0667,0.0111,0.5,0.0667,0.1176,14.0,,47,4125
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.02300262451171875,6,0.5,0.2,0.0333,0.5,0.2,0.2857,12.0,,48,3094
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.0229949951171875,10,0.5,0.3333,0.0556,0.5,0.3333,0.4,11.0,,49,6398
