dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,run_idx,rep,seed,status,error,raw_graph_path,true_graph_path
sf5,MPC,0.008175849914550781,3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,32,33,2058,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0032_seed_2058.npz,
sf5,MPC,0.008485794067382812,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,33,34,2059,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0033_seed_2059.npz,
sf5,MPC,0.007431983947753906,3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,34,35,2060,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0034_seed_2060.npz,
sf5,MPC,0.009546756744384766,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,35,36,2061,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0035_seed_2061.npz,
sf5,MPC,0.008790254592895508,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,36,37,2062,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0036_seed_2062.npz,
sf5,MPC,0.007046699523925781,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,37,38,2063,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0037_seed_2063.npz,
sf5,MPC,0.006726741790771484,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,38,39,2064,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0038_seed_2064.npz,
sf5,MPC,0.008345603942871094,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,39,40,2065,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0039_seed_2065.npz,
sf5,MPC,0.00718379020690918,3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,40,41,2066,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0040_seed_2066.npz,
sf5,MPC,0.0074024200439453125,3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,41,42,2067,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0041_seed_2067.npz,
sf5,MPC,0.009399175643920898,3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,42,43,2068,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0042_seed_2068.npz,
sf5,MPC,0.006209135055541992,2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,43,44,2069,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0043_seed_2069.npz,
sf5,MPC,0.007036447525024414,3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,44,45,2070,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0044_seed_2070.npz,
sf5,MPC,0.006737470626831055,3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,45,46,2071,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0045_seed_2071.npz,
sf5,MPC,0.007401227951049805,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46,47,2072,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0046_seed_2072.npz,
sf5,MPC,0.01112985610961914,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47,48,2073,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0047_seed_2073.npz,
sf5,MPC,0.005633115768432617,2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,48,49,2074,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0048_seed_2074.npz,
sf5,MPC,0.007034778594970703,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,49,50,2075,ok,,results/paper_aaai2027/frozen/results/estimated_graphs/paper_er_sf_sparse_alpha001_noweight_50rep_mpc_fgs/sf5/MPC/run_0049_seed_2075.npz,
